biome,site,value,disturbance,forestcover_50,forestcover_10,year,forest10,forest50,rate10,rate50,cluster,x,y
temperate,fagaras,11,60,77360400,79074900,2011,87861,85956,6.828968484310445e-4,6.980315510261064e-4,2,24.80368916210668,45.64615122355059
temperate,fagaras,12,381,77360400,79074900,2012,87861,85956,0.004336394987537132,0.004432500349015775,2,24.80368916210668,45.64615122355059
temperate,fagaras,13,567,77360400,79074900,2013,87861,85956,0.0064533752176733706,0.006596398157196705,2,24.80368916210668,45.64615122355059
temperate,fagaras,14,576,77360400,79074900,2014,87861,85956,0.006555809744938027,0.006701102889850622,2,24.80368916210668,45.64615122355059
temperate,feng,1,292,175708800,177610500,2001,197345,195232,0.0014796422508804377,0.001495656449762334,2,129.10375684242217,48.12419592550166
temperate,feng,2,2,175708800,177610500,2002,197345,195232,1.0134535964934506e-5,1.0244222258646123e-5,2,129.10375684242217,48.12419592550166
temperate,feng,3,24,175708800,177610500,2003,197345,195232,1.2161443157921406e-4,1.229306671037535e-4,2,129.10375684242217,48.12419592550166
temperate,feng,4,281,175708800,177610500,2004,197345,195232,0.0014239023030732981,0.0014393132273397805,2,129.10375684242217,48.12419592550166
temperate,feng,5,56,175708800,177610500,2005,197345,195232,2.8376700701816614e-4,2.8683822324209146e-4,2,129.10375684242217,48.12419592550166
temperate,feng,6,840,175708800,177610500,2006,197345,195232,0.004256505105272492,0.004302573348631372,2,129.10375684242217,48.12419592550166
temperate,feng,7,15,175708800,177610500,2007,197345,195232,7.600901973700879e-5,7.683166693984593e-5,2,129.10375684242217,48.12419592550166
temperate,feng,8,434,175708800,177610500,2008,197345,195232,0.0021991943043907876,0.002222996230126209,2,129.10375684242217,48.12419592550166
temperate,feng,9,21,175708800,177610500,2009,197345,195232,1.0641262763181231e-4,1.075643337157843e-4,2,129.10375684242217,48.12419592550166
temperate,feng,10,389,175708800,177610500,2010,197345,195232,0.0019711672451797613,0.001992501229306671,2,129.10375684242217,48.12419592550166
temperate,feng,11,148,175708800,177610500,2011,197345,195232,7.499556614051534e-4,7.580724471398132e-4,2,129.10375684242217,48.12419592550166
temperate,feng,12,63,175708800,177610500,2012,197345,195232,3.1923788289543693e-4,3.226930011473529e-4,2,129.10375684242217,48.12419592550166
temperate,feng,13,47,175708800,177610500,2013,197345,195232,2.3816159517596087e-4,2.407392230781839e-4,2,129.10375684242217,48.12419592550166
temperate,feng,14,84,175708800,177610500,2014,197345,195232,4.2565051052724924e-4,4.302573348631372e-4,2,129.10375684242217,48.12419592550166
temperate,flattops,1,225,445401900,539243100,2001,599159,494891,3.7552636278517055e-4,4.546455684180961e-4,3,-107.26822642087457,39.95237348866568
temperate,flattops,2,18086,445401900,539243100,2002,599159,494891,0.03018564354370042,0.036545421112931936,3,-107.26822642087457,39.95237348866568
temperate,flattops,3,7174,445401900,539243100,2003,599159,494891,0.01197344945164806,0.014496121368139651,3,-107.26822642087457,39.95237348866568
temperate,flattops,4,10,445401900,539243100,2004,599159,494891,1.66900605682298e-5,2.020646970747094e-5,3,-107.26822642087457,39.95237348866568
temperate,flattops,5,562,445401900,539243100,2005,599159,494891,9.379814039345149e-4,0.0011356035975598668,3,-107.26822642087457,39.95237348866568
temperate,flattops,6,269,445401900,539243100,2006,599159,494891,4.489626292853817e-4,5.435540351309683e-4,3,-107.26822642087457,39.95237348866568
temperate,flattops,7,42,445401900,539243100,2007,599159,494891,7.009825438656516e-5,8.486717277137795e-5,3,-107.26822642087457,39.95237348866568
temperate,flattops,8,28296,445401900,539243100,2008,599159,494891,0.04722619538386305,0.057176226684259764,3,-107.26822642087457,39.95237348866568
temperate,flattops,9,315,445401900,539243100,2009,599159,494891,5.257369078992388e-4,6.365037957853345e-4,3,-107.26822642087457,39.95237348866568
temperate,flattops,10,5514,445401900,539243100,2010,599159,494891,0.009202899397321914,0.011141847396699475,3,-107.26822642087457,39.95237348866568
temperate,flattops,11,386,445401900,539243100,2011,599159,494891,6.442363379336704e-4,7.799697307083782e-4,3,-107.26822642087457,39.95237348866568
temperate,flattops,12,53,445401900,539243100,2012,599159,494891,8.845732101161795e-5,1.0709428944959597e-4,3,-107.26822642087457,39.95237348866568
temperate,flattops,13,226,445401900,539243100,2013,599159,494891,3.7719536884199355e-4,4.566662153888432e-4,3,-107.26822642087457,39.95237348866568
temperate,flattops,14,133,445401900,539243100,2014,599159,494891,2.2197780555745637e-4,2.687460471093635e-4,3,-107.26822642087457,39.95237348866568
temperate,glacier,1,88980,6423335100,7395804900,2001,8217561,7137039,0.010828030360833343,0.012467355159471597,3,-113.17359526675278,47.70131922996368
temperate,glacier,2,105065,6423335100,7395804900,2002,8217561,7137039,0.012785423801539167,0.014721090917395856,3,-113.17359526675278,47.70131922996368
temperate,glacier,3,194442,6423335100,7395804900,2003,8217561,7137039,0.023661765334020642,0.027244071385906676,3,-113.17359526675278,47.70131922996368
temperate,glacier,4,534038,6423335100,7395804900,2004,8217561,7137039,0.06498740928117236,0.07482626898914242,3,-113.17359526675278,47.70131922996368
temperate,glacier,5,27379,6423335100,7395804900,2005,8217561,7137039,0.0033317671751995513,0.0038361847259066398,3,-113.17359526675278,47.70131922996368
temperate,glacier,6,59705,6423335100,7395804900,2006,8217561,7137039,0.007265537791566135,0.008365514045810875,3,-113.17359526675278,47.70131922996368
temperate,glacier,7,279850,6423335100,7395804900,2007,8217561,7137039,0.03405511684062948,0.039210938878153814,3,-113.17359526675278,47.70131922996368
temperate,glacier,8,204852,6423335100,7395804900,2008,8217561,7137039,0.02492856457043641,0.028702659464240003,3,-113.17359526675278,47.70131922996368
temperate,glacier,9,11879,6423335100,7395804900,2009,8217561,7137039,0.0014455627405747277,0.0016644157331913137,3,-113.17359526675278,47.70131922996368
temperate,glacier,10,24932,6423335100,7395804900,2010,8217561,7137039,0.0030339902557462,0.003493325453314743,3,-113.17359526675278,47.70131922996368
temperate,glacier,11,28757,6423335100,7395804900,2011,8217561,7137039,0.0034994568339681326,0.004029261995065461,3,-113.17359526675278,47.70131922996368
temperate,glacier,12,86045,6423335100,7395804900,2012,8217561,7137039,0.01047086842434148,0.012056120192141306,3,-113.17359526675278,47.70131922996368
temperate,glacier,13,44729,6423335100,7395804900,2013,8217561,7137039,0.005443099235892499,0.006267164856462183,3,-113.17359526675278,47.70131922996368
temperate,glacier,14,13709,6423335100,7395804900,2014,8217561,7137039,0.0016682565544691424,0.0019208245884602844,3,-113.17359526675278,47.70131922996368
temperate,hainich,1,39,44581500,46494900,2001,51661,49535,7.549215075201796e-4,7.873220954880387e-4,2,10.439422219339347,51.07193547027771
temperate,hainich,2,23,44581500,46494900,2002,51661,49535,4.4521011981959313e-4,4.643181588775613e-4,2,10.439422219339347,51.07193547027771
temperate,hainich,3,0,44581500,46494900,2003,51661,49535,0,0,2,10.439422219339347,51.07193547027771
temperate,hainich,4,36,44581500,46494900,2004,51661,49535,6.968506223263197e-4,7.267588573735742e-4,2,10.439422219339347,51.07193547027771
temperate,hainich,5,89,44581500,46494900,2005,51661,49535,0.0017227695940845126,0.0017967093973957808,2,10.439422219339347,51.07193547027771
temperate,hainich,6,87,44581500,46494900,2006,51661,49535,0.0016840556706219391,0.001756333905319471,2,10.439422219339347,51.07193547027771
temperate,hainich,7,10,44581500,46494900,2007,51661,49535,1.9356961731286659e-4,2.018774603815484e-4,2,10.439422219339347,51.07193547027771
temperate,hainich,8,111,44581500,46494900,2008,51661,49535,0.002148622752172819,0.002240839810235187,2,10.439422219339347,51.07193547027771
temperate,hainich,9,3,44581500,46494900,2009,51661,49535,5.807088519385997e-5,6.056323811446452e-5,2,10.439422219339347,51.07193547027771
temperate,hainich,10,6,44581500,46494900,2010,51661,49535,1.1614177038771994e-4,1.2112647622892905e-4,2,10.439422219339347,51.07193547027771
temperate,hainich,11,2,44581500,46494900,2011,51661,49535,3.871392346257332e-5,4.037549207630968e-5,2,10.439422219339347,51.07193547027771
temperate,hainich,12,43,44581500,46494900,2012,51661,49535,8.323493544453263e-4,8.680730796406581e-4,2,10.439422219339347,51.07193547027771
temperate,hainich,13,0,44581500,46494900,2013,51661,49535,0,0,2,10.439422219339347,51.07193547027771
temperate,hainich,14,0,44581500,46494900,2014,51661,49535,0,0,2,10.439422219339347,51.07193547027771
temperate,hightatra,1,131,46950300,50916600,2001,56574,52167,0.0023155513133241417,0.002511166062836659,2,19.948094316411943,49.19292559998478
temperate,hightatra,2,13,46950300,50916600,2002,56574,52167,2.2978753491002934e-4,2.49199685625012e-4,2,19.948094316411943,49.19292559998478
temperate,hightatra,3,121,46950300,50916600,2003,56574,52167,0.0021387916710856577,0.0023194739969712654,2,19.948094316411943,49.19292559998478
temperate,hightatra,4,57,46950300,50916600,2004,56574,52167,0.0010075299607593595,0.0010926447754327447,2,19.948094316411943,49.19292559998478
temperate,hightatra,5,1046,46950300,50916600,2005,56574,52167,0.018489058578145437,0.020050990089520195,2,19.948094316411943,49.19292559998478
temperate,hightatra,6,222,46950300,50916600,2006,56574,52167,0.003924064057694347,0.004255563862211743,2,19.948094316411943,49.19292559998478
temperate,hightatra,7,50,46950300,50916600,2007,56574,52167,8.837982111924205e-4,9.584603293269692e-4,2,19.948094316411943,49.19292559998478
temperate,hightatra,8,1212,46950300,50916600,2008,56574,52167,0.021423268639304275,0.02323307838288573,2,19.948094316411943,49.19292559998478
temperate,hightatra,9,383,46950300,50916600,2009,56574,52167,0.006769894297733941,0.007341806122644584,2,19.948094316411943,49.19292559998478
temperate,hightatra,10,342,46950300,50916600,2010,56574,52167,0.006045179764556157,0.006555868652596469,2,19.948094316411943,49.19292559998478
temperate,hightatra,11,304,46950300,50916600,2011,56574,52167,0.005373493124049917,0.0058274388023079726,2,19.948094316411943,49.19292559998478
temperate,hightatra,12,26,46950300,50916600,2012,56574,52167,4.595750698200587e-4,4.98399371250024e-4,2,19.948094316411943,49.19292559998478
temperate,hightatra,13,23,46950300,50916600,2013,56574,52167,4.0654717714851346e-4,4.408917514904058e-4,2,19.948094316411943,49.19292559998478
temperate,hightatra,14,380,46950300,50916600,2014,56574,52167,0.006716866405062396,0.007284298502884965,2,19.948094316411943,49.19292559998478
temperate,illi,1,1621,232205400,283942800,2001,315492,258006,0.005138006668948816,0.006282799624814927,2,-119.50187996263548,37.657344896369146
temperate,illi,2,259,232205400,283942800,2002,315492,258006,8.209399921392618e-4,0.0010038526235823973,2,-119.50187996263548,37.657344896369146
temperate,illi,3,121,232205400,283942800,2003,315492,258006,3.835279499955625e-4,4.689813415191895e-4,2,-119.50187996263548,37.657344896369146
temperate,illi,4,3875,232205400,283942800,2004,315492,258006,0.012282403357295905,0.015019030565180655,2,-119.50187996263548,37.657344896369146
temperate,illi,5,1788,232205400,283942800,2005,315492,258006,0.0056673386329922784,0.006930071393688519,2,-119.50187996263548,37.657344896369146
temperate,illi,6,698,232205400,283942800,2006,315492,258006,0.002212417430552914,0.002705363441160283,2,-119.50187996263548,37.657344896369146
temperate,illi,7,103,232205400,283942800,2007,315492,258006,3.2647420536812343e-4,3.992155221196406e-4,2,-119.50187996263548,37.657344896369146
temperate,illi,8,104,232205400,283942800,2008,315492,258006,3.296438578474256e-4,4.030914009751711e-4,2,-119.50187996263548,37.657344896369146
temperate,illi,9,132,232205400,283942800,2009,315492,258006,4.183941272678863e-4,5.116160089300249e-4,2,-119.50187996263548,37.657344896369146
temperate,illi,10,9079,232205400,283942800,2010,315492,258006,0.028777274859584395,0.03518910412936133,2,-119.50187996263548,37.657344896369146
temperate,illi,11,316,232205400,283942800,2011,315492,258006,0.0010016101834594855,0.0012247777183476353,2,-119.50187996263548,37.657344896369146
temperate,illi,12,262,232205400,283942800,2012,315492,258006,8.304489495771683e-4,0.0010154802601489888,2,-119.50187996263548,37.657344896369146
temperate,illi,13,577,232205400,283942800,2013,315492,258006,0.0018288894805573517,0.0022363820996410934,2,-119.50187996263548,37.657344896369146
temperate,illi,14,2208,232205400,283942800,2014,315492,258006,0.00699859267429919,0.008557940513011326,2,-119.50187996263548,37.657344896369146
temperate,kalkalpen,1,133,134652600,144411300,2001,160457,149614,8.28882504346959e-4,8.889542422500568e-4,2,14.39323543140843,47.77006703064983
temperate,kalkalpen,2,179,134652600,144411300,2002,160457,149614,0.0011155636712639524,0.001196412100471881,2,14.39323543140843,47.77006703064983
temperate,kalkalpen,3,30,134652600,144411300,2003,160457,149614,1.869659784241261e-4,2.00515994492494e-4,2,14.39323543140843,47.77006703064983
temperate,kalkalpen,4,164,134652600,144411300,2004,160457,149614,0.0010220806820518892,0.001096154103225634,2,14.39323543140843,47.77006703064983
temperate,kalkalpen,5,431,134652600,144411300,2005,160457,149614,0.0026860778900266117,0.0028807464542088307,2,14.39323543140843,47.77006703064983
temperate,kalkalpen,6,66,134652600,144411300,2006,160457,149614,4.113251525330774e-4,4.411351878834868e-4,2,14.39323543140843,47.77006703064983
temperate,kalkalpen,7,849,134652600,144411300,2007,160457,149614,0.005291137189402768,0.005674602644137581,2,14.39323543140843,47.77006703064983
temperate,kalkalpen,8,769,134652600,144411300,2008,160457,149614,0.004792561246938432,0.00513989332549093,2,14.39323543140843,47.77006703064983
temperate,kalkalpen,9,942,134652600,144411300,2009,160457,149614,0.005870731722517559,0.0062962022270643125,2,14.39323543140843,47.77006703064983
temperate,kalkalpen,10,883,134652600,144411300,2010,160457,149614,0.005503031964950111,0.005901854104562407,2,14.39323543140843,47.77006703064983
temperate,kalkalpen,11,987,134652600,144411300,2011,160457,149614,0.006151180690153748,0.006596976218803053,2,14.39323543140843,47.77006703064983
temperate,kalkalpen,12,31,134652600,144411300,2012,160457,149614,1.9319817770493028e-4,2.0719986097557716e-4,2,14.39323543140843,47.77006703064983
temperate,kalkalpen,13,2,134652600,144411300,2013,160457,149614,1.2464398561608406e-5,1.3367732966166268e-5,2,14.39323543140843,47.77006703064983
temperate,kalkalpen,14,2,134652600,144411300,2014,160457,149614,1.2464398561608406e-5,1.3367732966166268e-5,2,14.39323543140843,47.77006703064983
temperate,kellerwald,1,1,50481000,51048900,2001,56721,56090,1.7630154616455987e-5,1.782848992690319e-5,2,8.97782753839907,51.14663917534673
temperate,kellerwald,2,3,50481000,51048900,2002,56721,56090,5.2890463849367956e-5,5.348546978070957e-5,2,8.97782753839907,51.14663917534673
temperate,kellerwald,3,0,50481000,51048900,2003,56721,56090,0,0,2,8.97782753839907,51.14663917534673
temperate,kellerwald,4,333,50481000,51048900,2004,56721,56090,0.005870841487279843,0.005936887145658763,2,8.97782753839907,51.14663917534673
temperate,kellerwald,5,475,50481000,51048900,2005,56721,56090,0.008374323442816594,0.008468532715279016,2,8.97782753839907,51.14663917534673
temperate,kellerwald,6,235,50481000,51048900,2006,56721,56090,0.004143086334867156,0.00418969513282225,2,8.97782753839907,51.14663917534673
temperate,kellerwald,7,163,50481000,51048900,2007,56721,56090,0.002873715202482326,0.00290604385808522,2,8.97782753839907,51.14663917534673
temperate,kellerwald,8,224,50481000,51048900,2008,56721,56090,0.003949154634086141,0.0039935817436263146,2,8.97782753839907,51.14663917534673
temperate,kellerwald,9,114,50481000,51048900,2009,56721,56090,0.0020098376262759825,0.0020324478516669637,2,8.97782753839907,51.14663917534673
temperate,kellerwald,10,1092,50481000,51048900,2010,56721,56090,0.019252128841169936,0.019468711000178284,2,8.97782753839907,51.14663917534673
temperate,kellerwald,11,2,50481000,51048900,2011,56721,56090,3.526030923291197e-5,3.565697985380638e-5,2,8.97782753839907,51.14663917534673
temperate,kellerwald,12,22,50481000,51048900,2012,56721,56090,3.878634015620317e-4,3.922267783918702e-4,2,8.97782753839907,51.14663917534673
temperate,kellerwald,13,18,50481000,51048900,2013,56721,56090,3.1734278309620775e-4,3.2091281868425745e-4,2,8.97782753839907,51.14663917534673
temperate,kellerwald,14,0,50481000,51048900,2014,56721,56090,0,0,2,8.97782753839907,51.14663917534673
temperate,malakisis,1,5,28612800,28698300,2001,31887,31792,1.5680371311192648e-4,1.5727226975339708e-4,1,-78.64131715032099,46.70801154063192
temperate,malakisis,2,4,28612800,28698300,2002,31887,31792,1.2544297048954118e-4,1.2581781580271766e-4,1,-78.64131715032099,46.70801154063192
temperate,malakisis,3,0,28612800,28698300,2003,31887,31792,0,0,1,-78.64131715032099,46.70801154063192
temperate,malakisis,4,0,28612800,28698300,2004,31887,31792,0,0,1,-78.64131715032099,46.70801154063192
temperate,malakisis,5,0,28612800,28698300,2005,31887,31792,0,0,1,-78.64131715032099,46.70801154063192
temperate,malakisis,6,9,28612800,28698300,2006,31887,31792,2.822466836014677e-4,2.8309008555611477e-4,1,-78.64131715032099,46.70801154063192
temperate,malakisis,7,5,28612800,28698300,2007,31887,31792,1.5680371311192648e-4,1.5727226975339708e-4,1,-78.64131715032099,46.70801154063192
temperate,malakisis,8,3,28612800,28698300,2008,31887,31792,9.408222786715589e-5,9.436336185203825e-5,1,-78.64131715032099,46.70801154063192
temperate,malakisis,9,2,28612800,28698300,2009,31887,31792,6.272148524477059e-5,6.290890790135883e-5,1,-78.64131715032099,46.70801154063192
temperate,malakisis,10,1,28612800,28698300,2010,31887,31792,3.1360742622385296e-5,3.1454453950679415e-5,1,-78.64131715032099,46.70801154063192
temperate,malakisis,11,2,28612800,28698300,2011,31887,31792,6.272148524477059e-5,6.290890790135883e-5,1,-78.64131715032099,46.70801154063192
temperate,malakisis,12,5,28612800,28698300,2012,31887,31792,1.5680371311192648e-4,1.5727226975339708e-4,1,-78.64131715032099,46.70801154063192
temperate,malakisis,13,36,28612800,28698300,2013,31887,31792,0.0011289867344058708,0.001132360342224459,1,-78.64131715032099,46.70801154063192
temperate,malakisis,14,16,28612800,28698300,2014,31887,31792,5.017718819581647e-4,5.032712632108706e-4,1,-78.64131715032099,46.70801154063192
temperate,muritz,1,15,40770900,46753200,2001,51948,45301,2.8875028875028876e-4,3.311185183550032e-4,1,12.86780579831926,53.42978985587187
temperate,muritz,2,5,40770900,46753200,2002,51948,45301,9.625009625009625e-5,1.1037283945166773e-4,1,12.86780579831926,53.42978985587187
temperate,muritz,3,0,40770900,46753200,2003,51948,45301,0,0,1,12.86780579831926,53.42978985587187
temperate,muritz,4,112,40770900,46753200,2004,51948,45301,0.002156002156002156,0.002472351603717357,1,12.86780579831926,53.42978985587187
temperate,muritz,5,88,40770900,46753200,2005,51948,45301,0.001694001694001694,0.001942561974349352,1,12.86780579831926,53.42978985587187
temperate,muritz,6,42,40770900,46753200,2006,51948,45301,8.085008085008085e-4,9.27131851394009e-4,1,12.86780579831926,53.42978985587187
temperate,muritz,7,18,40770900,46753200,2007,51948,45301,3.465003465003465e-4,3.9734222202600383e-4,1,12.86780579831926,53.42978985587187
temperate,muritz,8,57,40770900,46753200,2008,51948,45301,0.0010972510972510972,0.0012582503697490123,1,12.86780579831926,53.42978985587187
temperate,muritz,9,48,40770900,46753200,2009,51948,45301,9.24000924000924e-4,0.0010595792587360102,1,12.86780579831926,53.42978985587187
temperate,muritz,10,16,40770900,46753200,2010,51948,45301,3.08000308000308e-4,3.5319308624533674e-4,1,12.86780579831926,53.42978985587187
temperate,muritz,11,79,40770900,46753200,2011,51948,45301,0.0015207515207515208,0.0017438908633363502,1,12.86780579831926,53.42978985587187
temperate,muritz,12,69,40770900,46753200,2012,51948,45301,0.0013282513282513282,0.0015231451844330147,1,12.86780579831926,53.42978985587187
temperate,muritz,13,21,40770900,46753200,2013,51948,45301,4.0425040425040424e-4,4.635659256970045e-4,1,12.86780579831926,53.42978985587187
temperate,muritz,14,2,40770900,46753200,2014,51948,45301,3.85000385000385e-5,4.414913578066709e-5,1,12.86780579831926,53.42978985587187
temperate,ozarks,1,0,72639900,73396800,2001,81552,80711,0,0,2,-93.1941808620808,35.72936294538426
temperate,ozarks,2,0,72639900,73396800,2002,81552,80711,0,0,2,-93.1941808620808,35.72936294538426
temperate,ozarks,3,5,72639900,73396800,2003,81552,80711,6.131057484794978e-5,6.194942448984648e-5,2,-93.1941808620808,35.72936294538426
temperate,ozarks,4,8,72639900,73396800,2004,81552,80711,9.809691975671964e-5,9.911907918375439e-5,2,-93.1941808620808,35.72936294538426
temperate,ozarks,5,2,72639900,73396800,2005,81552,80711,2.452422993917991e-5,2.4779769795938596e-5,2,-93.1941808620808,35.72936294538426
temperate,ozarks,6,5,72639900,73396800,2006,81552,80711,6.131057484794978e-5,6.194942448984648e-5,2,-93.1941808620808,35.72936294538426
temperate,ozarks,7,0,72639900,73396800,2007,81552,80711,0,0,2,-93.1941808620808,35.72936294538426
temperate,ozarks,8,0,72639900,73396800,2008,81552,80711,0,0,2,-93.1941808620808,35.72936294538426
temperate,ozarks,9,16,72639900,73396800,2009,81552,80711,1.9619383951343929e-4,1.9823815836750877e-4,2,-93.1941808620808,35.72936294538426
temperate,ozarks,10,9,72639900,73396800,2010,81552,80711,1.1035903472630959e-4,1.1150896408172368e-4,2,-93.1941808620808,35.72936294538426
temperate,ozarks,11,2,72639900,73396800,2011,81552,80711,2.452422993917991e-5,2.4779769795938596e-5,2,-93.1941808620808,35.72936294538426
temperate,ozarks,12,2,72639900,73396800,2012,81552,80711,2.452422993917991e-5,2.4779769795938596e-5,2,-93.1941808620808,35.72936294538426
temperate,ozarks,13,47,72639900,73396800,2013,81552,80711,5.763194035707279e-4,5.82324590204557e-4,2,-93.1941808620808,35.72936294538426
temperate,ozarks,14,0,72639900,73396800,2014,81552,80711,0,0,2,-93.1941808620808,35.72936294538426
temperate,perucie,1,0,14075100,14129100,2001,15699,15639,0,0,1,18.711013515024707,43.30790284764864
temperate,perucie,2,1,14075100,14129100,2002,15699,15639,6.369832473405949e-5,6.394270733422853e-5,1,18.711013515024707,43.30790284764864
temperate,perucie,3,0,14075100,14129100,2003,15699,15639,0,0,1,18.711013515024707,43.30790284764864
temperate,perucie,4,21,14075100,14129100,2004,15699,15639,0.0013376648194152493,0.001342796854018799,1,18.711013515024707,43.30790284764864
temperate,perucie,5,0,14075100,14129100,2005,15699,15639,0,0,1,18.711013515024707,43.30790284764864
temperate,perucie,6,0,14075100,14129100,2006,15699,15639,0,0,1,18.711013515024707,43.30790284764864
temperate,perucie,7,0,14075100,14129100,2007,15699,15639,0,0,1,18.711013515024707,43.30790284764864
temperate,perucie,8,0,14075100,14129100,2008,15699,15639,0,0,1,18.711013515024707,43.30790284764864
temperate,perucie,9,4,14075100,14129100,2009,15699,15639,2.5479329893623797e-4,2.5577082933691414e-4,1,18.711013515024707,43.30790284764864
temperate,perucie,10,0,14075100,14129100,2010,15699,15639,0,0,1,18.711013515024707,43.30790284764864
temperate,perucie,11,10,14075100,14129100,2011,15699,15639,6.36983247340595e-4,6.394270733422853e-4,1,18.711013515024707,43.30790284764864
temperate,perucie,12,0,14075100,14129100,2012,15699,15639,0,0,1,18.711013515024707,43.30790284764864
temperate,perucie,13,0,14075100,14129100,2013,15699,15639,0,0,1,18.711013515024707,43.30790284764864
temperate,perucie,14,0,14075100,14129100,2014,15699,15639,0,0,1,18.711013515024707,43.30790284764864
temperate,ponds,1,4,125740800,127560600,2001,141734,139712,2.8221880423892645e-5,2.8630325240494732e-5,1,-74.95478531358069,44.01020482890455
temperate,ponds,2,3,125740800,127560600,2002,141734,139712,2.1166410317919483e-5,2.1472743930371048e-5,1,-74.95478531358069,44.01020482890455
temperate,ponds,3,0,125740800,127560600,2003,141734,139712,0,0,1,-74.95478531358069,44.01020482890455
temperate,ponds,4,5,125740800,127560600,2004,141734,139712,3.52773505298658e-5,3.5787906550618416e-5,1,-74.95478531358069,44.01020482890455
temperate,ponds,5,11,125740800,127560600,2005,141734,139712,7.761017116570478e-5,7.873339441136051e-5,1,-74.95478531358069,44.01020482890455
temperate,ponds,6,0,125740800,127560600,2006,141734,139712,0,0,1,-74.95478531358069,44.01020482890455
temperate,ponds,7,3,125740800,127560600,2007,141734,139712,2.1166410317919483e-5,2.1472743930371048e-5,1,-74.95478531358069,44.01020482890455
temperate,ponds,8,0,125740800,127560600,2008,141734,139712,0,0,1,-74.95478531358069,44.01020482890455
temperate,ponds,9,2,125740800,127560600,2009,141734,139712,1.4110940211946322e-5,1.4315162620247366e-5,1,-74.95478531358069,44.01020482890455
temperate,ponds,10,4,125740800,127560600,2010,141734,139712,2.8221880423892645e-5,2.8630325240494732e-5,1,-74.95478531358069,44.01020482890455
temperate,ponds,11,0,125740800,127560600,2011,141734,139712,0,0,1,-74.95478531358069,44.01020482890455
temperate,ponds,12,4,125740800,127560600,2012,141734,139712,2.8221880423892645e-5,2.8630325240494732e-5,1,-74.95478531358069,44.01020482890455
temperate,ponds,13,11,125740800,127560600,2013,141734,139712,7.761017116570478e-5,7.873339441136051e-5,1,-74.95478531358069,44.01020482890455
temperate,ponds,14,19,125740800,127560600,2014,141734,139712,1.3405393201349007e-4,1.3599404489234997e-4,1,-74.95478531358069,44.01020482890455
temperate,porcupine,1,9,240056100,241223400,2001,268026,266729,3.3578831904367485e-5,3.374211278113741e-5,2,-89.77250057663416,46.76334608351305
temperate,porcupine,2,2,240056100,241223400,2002,268026,266729,7.461962645414997e-6,7.498247284697202e-6,2,-89.77250057663416,46.76334608351305
temperate,porcupine,3,11,240056100,241223400,2003,268026,266729,4.104079454978248e-5,4.124036006583461e-5,2,-89.77250057663416,46.76334608351305
temperate,porcupine,4,35,240056100,241223400,2004,268026,266729,1.3058434629476245e-4,1.3121932748220104e-4,2,-89.77250057663416,46.76334608351305
temperate,porcupine,5,27,240056100,241223400,2005,268026,266729,1.0073649571310246e-4,1.0122633834341223e-4,2,-89.77250057663416,46.76334608351305
temperate,porcupine,6,11,240056100,241223400,2006,268026,266729,4.104079454978248e-5,4.124036006583461e-5,2,-89.77250057663416,46.76334608351305
temperate,porcupine,7,6,240056100,241223400,2007,268026,266729,2.238588793624499e-5,2.2494741854091607e-5,2,-89.77250057663416,46.76334608351305
temperate,porcupine,8,20,240056100,241223400,2008,268026,266729,7.461962645414997e-5,7.498247284697202e-5,2,-89.77250057663416,46.76334608351305
temperate,porcupine,9,2,240056100,241223400,2009,268026,266729,7.461962645414997e-6,7.498247284697202e-6,2,-89.77250057663416,46.76334608351305
temperate,porcupine,10,32,240056100,241223400,2010,268026,266729,1.1939140232663995e-4,1.1997195655515523e-4,2,-89.77250057663416,46.76334608351305
temperate,porcupine,11,15,240056100,241223400,2011,268026,266729,5.596471984061248e-5,5.6236854635229016e-5,2,-89.77250057663416,46.76334608351305
temperate,porcupine,12,6,240056100,241223400,2012,268026,266729,2.238588793624499e-5,2.2494741854091607e-5,2,-89.77250057663416,46.76334608351305
temperate,porcupine,13,137,240056100,241223400,2013,268026,266729,5.111444412109273e-4,5.136299390017583e-4,2,-89.77250057663416,46.76334608351305
temperate,porcupine,14,16,240056100,241223400,2014,268026,266729,5.9695701163319974e-5,5.9985978277577614e-5,2,-89.77250057663416,46.76334608351305
temperate,reed,1,0,19285200,19345500,2001,21495,21428,0,0,2,-69.07098309586529,46.34940208788597
temperate,reed,2,0,19285200,19345500,2002,21495,21428,0,0,2,-69.07098309586529,46.34940208788597
temperate,reed,3,0,19285200,19345500,2003,21495,21428,0,0,2,-69.07098309586529,46.34940208788597
temperate,reed,4,29,19285200,19345500,2004,21495,21428,0.0013491509653407768,0.0013533694231846183,2,-69.07098309586529,46.34940208788597
temperate,reed,5,2,19285200,19345500,2005,21495,21428,9.30448941614329e-5,9.333582228859437e-5,2,-69.07098309586529,46.34940208788597
temperate,reed,6,0,19285200,19345500,2006,21495,21428,0,0,2,-69.07098309586529,46.34940208788597
temperate,reed,7,4,19285200,19345500,2007,21495,21428,1.860897883228658e-4,1.8667164457718873e-4,2,-69.07098309586529,46.34940208788597
temperate,reed,8,0,19285200,19345500,2008,21495,21428,0,0,2,-69.07098309586529,46.34940208788597
